instance,temperatureCpu
08:01:12,57.911102294921875
08:01:14,57.99384307861328
08:01:16,58.01723861694336
08:01:18,58.039894104003906
08:01:21,58.01100158691406
08:01:23,58.08121871948242
08:01:24,58.138282775878906
08:01:27,58.025840759277344
08:01:29,58.06637191772461
08:01:31,58.14917755126953
08:01:33,58.23871612548828
08:01:36,58.040897369384766
08:01:38,58.302886962890625
08:01:39,58.55020523071289
08:01:42,58.11280822753906
08:01:44,58.32718276977539
08:01:46,58.70387649536133
08:01:48,58.702178955078125
08:01:51,58.72368240356445
08:01:53,58.95029830932617
08:01:54,58.99016189575195
08:01:57,58.99981689453125
08:01:59,58.99997329711914
08:02:01,58.99997329711914
08:02:03,58.99997329711914
08:02:06,58.99997329711914
08:02:08,58.99997329711914
08:02:09,59.0792236328125
08:02:12,59.01272201538086
08:02:14,59.010108947753906
08:02:16,59.00112533569336
08:02:18,59.05623245239258
08:02:22,59.01116180419922
08:02:23,59.06039810180664
08:02:24,59.14371871948242
08:02:27,59.02640914916992
08:02:30,59.05817413330078
08:02:31,59.14751052856445
08:02:33,59.15913391113281
08:02:37,59.015899658203125
08:02:38,59.18784713745117
08:02:39,59.20169448852539
08:02:42,59.04783248901367
08:02:45,59.139015197753906
08:02:46,59.23087692260742
08:02:48,59.4979362487793
08:02:52,59.06522750854492
08:02:53,59.53038024902344
08:02:54,59.8161735534668
08:02:58,59.19389724731445
08:03:00,59.58293151855469
08:03:01,59.77725601196289
08:03:03,59.9751091003418
08:03:07,59.520294189453125
08:03:08,59.88529968261719
08:03:09,59.97936248779297
08:03:13,59.999603271484375
08:03:15,59.999961853027344
08:03:16,59.999961853027344
08:03:18,59.999961853027344
08:03:22,59.999961853027344
08:03:23,59.999961853027344
08:03:24,59.999961853027344
08:03:28,59.999961853027344
08:03:30,59.999961853027344
08:03:31,59.999961853027344
08:03:33,59.999961853027344
08:03:37,59.999961853027344
08:03:38,59.999961853027344
08:03:39,59.999961853027344
08:03:43,59.999961853027344
08:03:45,59.999961853027344
08:03:47,59.999961853027344
08:03:48,59.999961853027344
08:03:52,59.999961853027344
08:03:53,59.999961853027344
08:03:55,59.999961853027344
08:03:58,59.999961853027344
08:04:00,59.999961853027344
08:04:02,59.999961853027344
08:04:03,59.999961853027344
08:04:07,59.999961853027344
08:04:08,59.999961853027344
08:04:10,59.999961853027344
08:04:13,59.999961853027344
08:04:15,59.999961853027344
08:04:17,59.999961853027344
08:04:18,59.999961853027344
08:04:22,59.999961853027344
08:04:23,59.999961853027344
08:04:25,59.999961853027344
08:04:28,59.999961853027344
08:04:30,59.999961853027344
08:04:32,59.999961853027344
08:04:33,59.999961853027344
08:04:37,59.999961853027344
08:04:38,59.999961853027344
08:04:40,59.999961853027344
08:04:43,59.999961853027344
08:04:45,59.999961853027344
08:04:47,59.999961853027344
08:04:48,59.999961853027344
08:04:52,59.999961853027344
08:04:53,59.999961853027344
08:04:55,59.999961853027344
08:04:58,59.999961853027344
08:05:00,59.999961853027344
08:05:02,59.999961853027344
08:05:03,59.999961853027344
08:05:07,60.001487731933594
08:05:08,60.0002555847168
08:05:10,60.000030517578125
08:05:13,60.00241470336914
08:05:15,60.00013732910156
08:05:17,60.00000762939453
08:05:19,60.017974853515625
08:05:22,60.001678466796875
08:05:24,60.00028610229492
08:05:25,60.000038146972656
08:05:28,60.00916290283203
08:05:30,60.00056457519531
08:05:32,60.034393310546875
08:05:34,60.03816604614258
08:05:37,60.00741958618164
08:05:39,60.02765655517578
08:05:40,60.0958137512207
08:05:43,60.01657485961914
08:05:45,60.01026153564453
08:05:47,60.05536651611328
08:05:49,60.05717086791992
08:05:52,60.01253128051758
08:05:54,60.08148193359375
08:05:55,60.09388732910156
08:05:58,60.02329635620117
08:06:01,60.05391311645508
08:06:02,60.113712310791016
08:06:04,60.21107864379883
08:06:08,60.01951217651367
08:06:09,60.21454620361328
08:06:10,60.28630065917969
08:06:13,60.047035217285156
08:06:16,60.07692337036133
08:06:17,60.17351150512695
08:06:19,60.27419662475586
08:06:23,60.04161834716797
08:06:24,60.37234878540039
08:06:25,60.48591232299805
08:06:28,60.076942443847656
08:06:31,60.17674255371094
08:06:32,60.46092987060547
08:06:34,60.39777755737305
08:06:38,60.05421447753906
08:06:39,60.479774475097656
08:06:40,60.83503341674805
08:06:44,60.102874755859375
08:06:46,60.264434814453125
08:06:47,60.96335220336914
08:06:49,60.766597747802734
08:06:53,60.101173400878906
08:06:54,60.82563781738281
08:06:55,61.17284393310547
08:06:59,60.81094741821289
08:07:01,60.75328826904297
08:07:03,60.99455642700195
08:07:04,61.21470642089844
08:07:08,60.35031509399414
08:07:09,61.09858703613281
08:07:10,61.34284591674805
08:07:14,60.84109878540039
08:07:16,61.034915924072266
08:07:18,61.344295501708984
08:07:19,61.471763610839844
08:07:23,60.955963134765625
08:07:24,61.474456787109375
08:07:26,61.63881301879883
08:07:29,61.15596389770508
08:07:31,61.39522171020508
08:07:33,61.5920295715332
08:07:34,61.60371398925781
08:07:38,61.13837432861328
08:07:39,61.72711181640625
08:07:41,61.75938415527344
08:07:44,61.343387603759766
08:07:46,61.37164306640625
08:07:48,61.74510955810547
08:07:49,61.790367126464844
08:07:53,61.22090530395508
08:07:54,61.6600456237793
08:07:56,61.93274688720703
08:07:59,61.40761947631836
08:08:01,61.61455154418945
08:08:03,61.9457893371582
08:08:05,61.993343353271484
08:08:08,61.43062973022461
08:08:10,61.88735580444336
