instance,temperatureCpu
08:16:28,65.72943878173828
08:16:30,65.65782928466797
08:16:32,65.83847045898438
08:16:35,65.17639923095703
08:16:37,65.81409454345703
08:16:38,65.89142608642578
08:16:41,65.2087173461914
08:16:44,65.51212310791016
08:16:45,65.83116149902344
08:16:47,65.52488708496094
08:16:51,65.09048461914062
08:16:52,65.73507690429688
08:16:54,65.93870544433594
08:16:57,65.22441864013672
08:16:59,65.41254425048828
08:17:01,65.6385269165039
08:17:03,65.86871337890625
08:17:06,65.19746398925781
08:17:08,65.6766586303711
08:17:09,65.94183349609375
08:17:12,65.97014617919922
08:17:15,65.60357666015625
08:17:17,65.7936019897461
08:17:18,65.95771789550781
08:17:22,65.23783111572266
08:17:23,65.77383422851562
08:17:25,65.94503784179688
08:17:28,65.47903442382812
08:17:30,65.71058654785156
08:17:32,65.861572265625
08:17:34,65.8185043334961
08:17:38,65.6403579711914
08:17:39,65.9068603515625
08:17:41,65.98326110839844
08:17:44,65.99972534179688
08:17:46,65.75810241699219
08:17:48,65.86978912353516
08:17:50,66.00180053710938
08:17:53,65.85964965820312
08:17:55,65.95496368408203
08:17:56,65.99264526367188
08:17:59,66.08705139160156
08:18:02,66.01338195800781
08:18:03,66.0178451538086
08:18:05,66.0018081665039
08:18:09,65.91739654541016
08:18:10,65.98649597167969
08:18:12,65.99756622314453
08:18:15,65.929931640625
08:18:17,65.99598693847656
08:18:19,65.99955749511719
08:18:21,65.99995422363281
08:18:24,65.90625762939453
08:18:26,65.98467254638672
08:18:27,65.99724578857422
08:18:31,65.8735122680664
08:18:33,65.99203491210938
08:18:35,66.01924133300781
08:18:36,66.00215911865234
08:18:40,65.74491119384766
08:18:41,65.95411682128906
08:18:43,65.99174499511719
08:18:46,65.86497497558594
08:18:48,65.99227142333984
08:18:50,65.99921417236328
08:18:52,66.0162582397461
08:18:56,65.9175033569336
08:18:57,65.98515319824219
08:18:58,65.99732208251953
08:19:02,65.99995422363281
08:19:04,65.99995422363281
08:19:06,66.01634216308594
08:19:08,66.0018310546875
08:19:11,66.00152587890625
08:19:13,66.00027465820312
08:19:14,66.05030822753906
08:19:17,66.00918579101562
08:19:20,66.00057983398438
08:19:22,66.00005340576172
08:19:23,66.00004577636719
08:19:27,65.91609191894531
08:19:28,65.98628234863281
08:19:30,66.05282592773438
08:19:33,66.00323486328125
08:19:35,66.00018310546875
08:19:37,66.00004577636719
08:19:39,66.016357421875
08:19:43,66.00166320800781
08:19:44,66.05052185058594
08:19:46,66.0354232788086
08:19:49,66.00569915771484
08:19:51,66.00959014892578
08:19:53,66.03218078613281
08:19:55,66.01994323730469
08:19:58,66.00169372558594
08:20:00,66.00027465820312
08:20:01,66.02638244628906
08:20:05,66.0112075805664
08:20:07,66.00071716308594
08:20:09,66.03620910644531
08:20:10,66.05816650390625
08:20:14,66.00726318359375
08:20:16,66.00119018554688
08:20:17,66.00018310546875
08:20:20,66.01190185546875
08:20:22,66.00076293945312
08:20:24,66.04928588867188
08:20:26,66.03934478759766
08:20:30,66.00874328613281
08:20:31,66.00337219238281
08:20:33,66.1025619506836
08:20:36,66.02949523925781
08:20:38,66.76071166992188
08:20:40,66.35881805419922
08:20:42,66.1271743774414
08:20:45,66.01432800292969
08:20:47,66.02867126464844
08:20:48,66.03148651123047
08:20:52,66.01927185058594
08:20:54,66.02149963378906
08:20:56,66.07115936279297
08:20:57,66.04228210449219
08:21:01,66.01341247558594
08:21:03,66.05247497558594
08:21:04,66.15559387207031
08:21:07,66.01668548583984
08:21:09,66.03621673583984
08:21:11,66.05467987060547
08:21:13,66.13227081298828
08:21:17,66.00794982910156
08:21:18,66.05673217773438
08:21:20,66.13093566894531
08:21:23,66.02091979980469
08:21:25,66.04014587402344
08:21:27,66.0352783203125
08:21:29,66.0860824584961
08:21:32,66.01515197753906
08:21:34,66.11357879638672
08:21:35,66.13153076171875
08:21:39,66.0252456665039
08:21:41,66.05267333984375
08:21:43,66.07487487792969
08:21:44,66.12228393554688
08:21:48,66.01820373535156
08:21:50,66.11408996582031
08:21:51,66.1329345703125
08:21:54,66.02838134765625
08:21:57,66.02117919921875
08:21:58,66.05135345458984
08:22:00,66.16085815429688
08:22:04,66.018310546875
08:22:05,66.1640625
08:22:07,66.13793182373047
08:22:10,66.02325439453125
08:22:12,66.06140899658203
08:22:14,66.09761047363281
08:22:16,66.11418151855469
08:22:20,66.01979064941406
08:22:21,66.14939880371094
08:22:22,66.31607818603516
08:22:26,66.04046630859375
08:22:28,66.05355072021484
08:22:30,66.16261291503906
08:22:32,66.1591796875
08:22:35,66.02757263183594
08:22:37,66.15110778808594
08:22:38,66.2311782836914
08:22:41,66.44747924804688
08:22:44,66.09048461914062
08:22:45,66.11345672607422
08:22:47,66.16606140136719
08:22:51,66.02713775634766
08:22:52,66.17236328125
08:22:54,66.37503051757812
08:22:57,66.03911590576172
08:22:59,66.09123229980469
08:23:01,66.1637954711914
08:23:03,66.2216796875
08:23:07,66.03717803955078
08:23:08,66.28216552734375
08:23:10,66.28216552734375
08:23:13,66.04647827148438
08:23:15,66.07502746582031
08:23:17,66.17018127441406
08:23:19,66.27285766601562
08:23:22,66.04010009765625
08:23:24,66.30209350585938
08:23:25,66.35529327392578
08:23:28,66.07012939453125
08:23:31,66.08403015136719
08:23:32,66.198974609375
08:23:34,66.22628784179688
08:23:38,66.03722381591797
08:23:39,66.30223083496094
08:23:40,66.68938446044922
08:23:44,66.06822967529297
08:23:46,66.1006851196289
08:23:47,66.2862319946289
08:23:49,66.3803482055664
08:23:53,66.03451538085938
08:23:54,66.3304443359375
08:23:56,66.58413696289062
08:23:59,66.14775848388672
08:24:01,66.2684326171875
08:24:03,66.52142333984375
08:24:04,66.45415496826172
08:24:08,66.05052185058594
08:24:09,66.62542724609375
08:24:11,66.51579284667969
08:24:14,66.09085845947266
08:24:16,66.17479705810547
08:24:18,66.44605255126953
08:24:20,66.45130920410156
08:24:23,66.06636810302734
08:24:25,66.52505493164062
08:24:26,66.51556396484375
08:24:29,66.10465240478516
08:24:32,66.17758178710938
08:24:33,66.47187042236328
08:24:35,66.58524322509766
08:24:39,66.08988952636719
08:24:40,66.57723999023438
08:24:41,66.83489227294922
08:24:45,66.12289428710938
08:24:47,66.27653503417969
08:24:49,66.7157974243164
08:24:50,66.58255004882812
08:24:54,66.06288146972656
08:24:55,66.53759002685547
08:24:57,66.7918472290039
08:25:00,66.21417236328125
08:25:02,66.22689819335938
08:25:04,66.6807632446289
08:25:06,66.70338439941406
08:25:09,66.1351089477539
08:25:11,66.48747253417969
08:25:12,66.74559783935547
08:25:15,66.22530364990234
08:25:17,66.2985610961914
08:25:19,66.67801666259766
08:25:21,66.70597076416016
08:25:24,66.47261810302734
08:25:26,66.86738586425781
08:25:27,66.97615051269531
08:25:30,66.55052185058594
08:25:33,66.30162048339844
08:25:34,66.89857482910156
08:25:36,66.7881851196289
08:25:40,66.12431335449219
08:25:41,66.56658935546875
08:25:43,67.00515747070312
08:25:46,66.55863189697266
08:25:48,66.82498931884766
08:25:50,66.98046875
08:25:51,66.99761962890625
08:25:55,66.12600708007812
08:25:56,66.7141342163086
08:25:58,66.67498779296875
08:26:01,66.25065612792969
08:26:03,66.48501586914062
08:26:05,66.39784240722656
08:26:07,66.7559814453125
08:26:10,66.33503723144531
08:26:12,66.84264373779297
08:26:13,66.97171020507812
08:26:16,66.12568664550781
08:26:18,66.46139526367188
08:26:20,66.9164047241211
08:26:22,66.77079772949219
08:26:25,66.12394714355469
08:26:27,66.56281280517578
08:26:28,66.88360595703125
08:26:31,66.32376861572266
08:26:34,66.46952819824219
08:26:35,66.87828826904297
08:26:37,66.89012908935547
08:26:41,66.19816589355469
08:26:42,66.74288177490234
08:26:43,66.935791015625
08:26:47,66.37738037109375
08:26:49,66.94991302490234
08:26:51,66.98213958740234
08:26:52,66.99800872802734
08:26:56,66.41161346435547
08:26:57,66.85640716552734
08:26:59,66.97161102294922
08:27:02,66.46292114257812
08:27:04,66.75064849853516
08:27:06,66.97216796875
08:27:08,66.99690246582031
08:27:11,66.41958618164062
08:27:13,66.85784149169922
08:27:14,66.97444915771484
08:27:17,66.59327697753906
08:27:19,66.96113586425781
08:27:21,66.98450469970703
08:27:23,66.99828338623047
08:27:26,66.48263549804688
08:27:28,66.88896942138672
08:27:29,66.9780502319336
08:27:32,66.62034606933594
08:27:35,66.79622650146484
08:27:36,66.9649658203125
08:27:38,66.9957046508789
08:27:42,66.7189712524414
08:27:43,66.94947052001953
08:27:44,66.99092102050781
08:27:48,66.99986267089844
08:27:50,66.9999771118164
08:27:52,66.9999771118164
08:27:53,66.9999771118164
08:27:57,67.03522491455078
08:27:58,67.00635528564453
08:28:00,67.00115203857422
08:28:03,66.87316131591797
08:28:05,66.99202728271484
08:28:07,66.99903869628906
08:28:09,66.99990844726562
08:28:12,66.90907287597656
08:28:14,66.98202514648438
08:28:15,66.99677276611328
08:28:18,66.99995422363281
08:28:20,66.9999771118164
08:28:22,66.9999771118164
08:28:24,66.9999771118164
08:28:28,66.93790435791016
08:28:29,66.98883819580078
08:28:30,66.997802734375
08:28:33,66.9999771118164
08:28:36,66.9999771118164
08:28:37,66.9999771118164
08:28:39,66.9999771118164
08:28:43,66.9999771118164
08:28:44,66.9999771118164
08:28:45,66.9999771118164
08:28:49,66.9999771118164
08:28:51,66.9999771118164
08:28:53,66.9999771118164
08:28:54,67.03433990478516
08:28:58,67.00033569335938
08:28:59,67.00007629394531
08:29:01,67.02395629882812
08:29:04,67.003173828125
08:29:06,67.00019836425781
08:29:08,67.00005340576172
08:29:10,67.00005340576172
08:29:13,67.00005340576172
08:29:15,67.00005340576172
08:29:16,67.02395629882812
08:29:19,67.00262451171875
08:29:21,67.00018310546875
08:29:23,67.00005340576172
08:29:25,67.00005340576172
08:29:28,67.00152587890625
08:29:30,67.00028991699219
08:29:31,67.00006103515625
08:29:34,67.00244903564453
08:29:37,67.00017547607422
08:29:38,67.00005340576172
08:29:40,67.02840423583984
08:29:44,67.00028228759766
08:29:45,67.02400970458984
08:29:46,67.06005859375
08:29:50,67.00658416748047
08:29:52,67.0106201171875
08:29:54,67.0011978149414
08:29:55,67.03792572021484
08:29:59,67.00192260742188
08:30:00,67.00035858154297
08:30:02,67.05537414550781
08:30:05,67.00603485107422
08:30:07,67.0096664428711
08:30:09,67.00109100341797
08:30:11,67.03446960449219
08:30:14,67.00955200195312
08:30:16,67.0017318725586
08:30:17,67.02665710449219
08:30:20,67.0029296875
08:30:22,67.00019836425781
08:30:24,67.00005340576172
08:30:26,67.03436279296875
08:30:30,67.00321960449219
08:30:31,67.0005874633789
08:30:32,67.07935333251953
08:30:36,67.01031494140625
08:30:38,67.02011108398438
08:30:39,67.03839111328125
08:30:41,67.06039428710938
08:30:45,67.00900268554688
08:30:46,67.05709838867188
08:30:48,67.09744262695312
08:30:51,67.0164794921875
08:30:53,67.01028442382812
08:30:55,67.0521469116211
08:30:56,67.0419692993164
08:31:00,67.00800323486328
08:31:02,67.00144958496094
08:31:03,67.07950592041016
08:31:06,67.01494598388672
08:31:08,67.0185775756836
08:31:10,67.03821563720703
08:31:12,67.03549194335938
08:31:15,67.00875091552734
08:31:17,67.0518569946289
08:31:18,67.09742736816406
08:31:21,67.01290893554688
08:31:24,67.02122497558594
08:31:25,67.0567398071289
08:31:27,67.07731628417969
08:31:31,67.00828552246094
08:31:32,67.02770233154297
08:31:33,67.09265899658203
08:31:37,67.02153015136719
08:31:39,67.03192138671875
08:31:41,67.07256317138672
08:31:42,67.08399200439453
08:31:46,67.0138168334961
08:31:47,67.02643585205078
08:31:49,67.13481140136719
08:31:52,67.01708984375
08:31:54,67.0411605834961
08:31:56,67.0538101196289
08:31:58,67.07501220703125
08:32:01,67.01387786865234
08:32:03,67.12471771240234
08:32:04,67.24751281738281
08:32:07,67.03614044189453
08:32:10,67.05474853515625
08:32:11,67.91012573242188
08:32:13,67.44111633300781
08:32:17,67.02901458740234
08:32:18,67.11632537841797
08:32:19,67.1452407836914
08:32:23,67.03266906738281
08:32:25,67.04491424560547
08:32:27,67.20528411865234
08:32:28,67.20528411865234
08:32:32,67.01734161376953
08:32:33,67.12564849853516
08:32:35,67.16876983642578
08:32:38,67.0261459350586
08:32:40,67.08409881591797
08:32:42,67.14778137207031
08:32:43,67.15753173828125
08:32:47,67.01589965820312
08:32:48,67.18180847167969
08:32:50,67.21741485595703
08:32:53,67.02967834472656
08:32:55,67.05310821533203
08:32:57,67.18464660644531
08:32:59,67.12574768066406
08:33:02,67.01455688476562
08:33:04,67.24134826660156
08:33:05,67.24988555908203
08:33:08,67.05245971679688
08:33:11,67.08293151855469
08:33:12,67.1502914428711
08:33:14,67.2672119140625
08:33:18,67.02140045166016
08:33:19,67.17491912841797
08:33:20,67.28925323486328
08:33:24,67.04203796386719
08:33:26,67.06767272949219
08:33:28,67.16889953613281
08:33:29,67.28034973144531
08:33:33,67.02950286865234
08:33:34,67.1732406616211
08:33:36,67.28410339355469
08:33:39,67.0617446899414
08:33:41,67.11434936523438
08:33:43,67.14097595214844
08:33:45,67.21269989013672
08:33:48,67.03362274169922
08:33:50,67.23316955566406
08:33:51,67.2690658569336
08:33:54,67.06385803222656
08:33:57,67.07603454589844
08:33:58,67.19879913330078
08:34:00,67.24365997314453
08:34:04,67.03335571289062
08:34:05,67.21192932128906
08:34:06,67.4404525756836
08:34:10,67.07584381103516
08:34:12,67.45862579345703
08:34:14,67.276611328125
08:34:15,67.40174102783203
08:34:19,67.0386962890625
08:34:20,67.27552795410156
08:34:22,67.32799530029297
08:34:25,67.06742095947266
08:34:27,67.17949676513672
08:34:29,67.27046203613281
08:34:31,67.28173065185547
08:34:34,67.03756713867188
08:34:36,67.375
08:34:37,67.34796905517578
08:34:40,67.08201599121094
08:34:42,67.11912536621094
08:34:44,67.23185729980469
08:34:46,67.23992919921875
08:34:50,67.04486083984375
08:34:51,67.23445892333984
08:34:52,67.710205078125
08:34:56,67.06587219238281
08:34:58,67.1383056640625
08:34:59,67.43431091308594
08:35:01,67.31120300292969
08:35:05,67.04488372802734
08:35:06,67.40038299560547
08:35:08,67.34577941894531
08:35:11,67.11509704589844
08:35:13,67.1611099243164
08:35:15,67.29076385498047
08:35:17,67.43404388427734
08:35:20,67.05925750732422
08:35:22,67.36264038085938
08:35:23,67.69664001464844
08:35:26,67.10665893554688
08:35:29,67.1301040649414
08:35:30,67.39839172363281
08:35:32,67.3758773803711
08:35:36,67.04837036132812
08:35:37,67.33465576171875
08:35:38,67.49761962890625
08:35:42,67.07572937011719
08:35:44,67.23272705078125
08:35:46,67.34601593017578
08:35:47,67.43599700927734
08:35:51,67.07072448730469
08:35:52,67.3240737915039
08:35:54,67.66694641113281
08:35:57,67.13436126708984
08:35:59,67.2508316040039
08:36:01,67.50874328613281
08:36:03,67.5132064819336
08:36:06,67.08214569091797
08:36:08,67.40815734863281
08:36:09,67.54585266113281
08:36:12,67.11600494384766
08:36:14,67.20158386230469
08:36:16,67.27294158935547
08:36:18,67.31946563720703
08:36:22,67.09040832519531
08:36:23,67.4195556640625
08:36:24,67.83914947509766
08:36:28,67.09097290039062
08:36:30,67.31839752197266
08:36:32,67.43700408935547
08:36:33,67.81570434570312
08:36:37,67.09563446044922
08:36:38,67.62601470947266
08:36:40,67.9327392578125
08:36:43,67.19670867919922
08:36:45,67.42435455322266
08:36:47,67.59527587890625
08:36:49,67.6957015991211
08:36:52,67.12083435058594
08:36:54,67.71318817138672
08:36:55,67.8534927368164
08:36:58,67.14301300048828
08:37:01,67.35684204101562
08:37:02,67.4357681274414
08:37:04,67.59529876708984
08:37:08,67.08596801757812
08:37:09,67.72270202636719
08:37:10,67.86747741699219
08:37:14,67.28624725341797
08:37:16,67.38822174072266
08:37:18,67.83674621582031
08:37:19,67.98175811767578
08:37:23,67.33403015136719
08:37:24,67.77778625488281
08:37:26,67.96002960205078
08:37:29,67.38359832763672
08:37:31,67.56310272216797
08:37:33,67.66372680664062
08:37:35,67.58336639404297
08:37:38,67.20211029052734
08:37:40,67.75122833251953
08:37:41,67.91748046875
08:37:44,67.40025329589844
08:37:47,67.54291534423828
08:37:48,67.91185760498047
08:37:50,67.9218521118164
08:37:54,67.53204345703125
08:37:55,67.90711975097656
08:37:57,67.98329162597656
08:38:00,67.90821838378906
08:38:02,68.1817626953125
08:38:04,68.03479766845703
08:38:06,68.0038833618164
08:38:09,67.3978271484375
08:38:11,67.85391998291016
08:38:12,67.97371673583984
08:38:15,67.4681625366211
08:38:18,67.81927490234375
08:38:19,67.96752166748047
08:38:21,67.97020721435547
08:38:25,67.50338745117188
08:38:26,67.87290954589844
08:38:27,67.97714233398438
08:38:31,67.53776550292969
08:38:33,67.67313385009766
08:38:35,67.96348571777344
08:38:36,67.98362731933594
08:38:40,67.29562377929688
08:38:41,67.85530853271484
08:38:43,67.97396087646484
08:38:46,67.75293731689453
08:38:48,67.89921569824219
08:38:50,67.89381408691406
08:38:52,67.98812866210938
08:38:55,67.61377716064453
08:38:57,67.89276123046875
08:38:58,67.980712890625
