Time,Position,tool_pose_x,tool_pose_y,tool_pose_z,tool_pose_theta_x,tool_pose_theta_y,tool_pose_theta_z
08:01:12,position_7,0.4389665126800537,0.19295191764831543,0.4477277994155884,90.58999633789062,-0.7110211253166199,149.8273468017578
08:01:14,position_1,0.2927320897579193,0.30842578411102295,0.32753995060920715,109.47154235839844,3.0221781730651855,175.62464904785156
08:01:16,position_2,0.2940361797809601,0.3964718282222748,0.28943851590156555,109.83656311035156,2.568035125732422,175.32034301757812
08:01:18,position_3,0.29350724816322327,0.3073211908340454,0.32817545533180237,109.39531707763672,2.9881222248077393,175.5193328857422
08:01:21,position_4,0.4983920156955719,-0.0015242836670950055,0.061950549483299255,-179.5868682861328,0.07945811748504639,89.42675018310547
08:01:23,position_5,0.4980342984199524,-0.00011067421291954815,0.007162183523178101,-179.6194305419922,-0.040463633835315704,89.91370391845703
08:01:24,position_6,0.4976304769515991,-1.4796576579101384e-05,0.06189310550689697,-179.44081115722656,-0.039653416723012924,89.9342269897461
08:01:27,position_7,0.438978910446167,0.1929481029510498,0.44771280884742737,90.59141540527344,-0.7126961350440979,149.82415771484375
08:01:29,position_1,0.29270389676094055,0.3084467649459839,0.3275398015975952,109.47102355957031,3.0215697288513184,175.6295623779297
08:01:31,position_2,0.29403477907180786,0.3964940309524536,0.28934913873672485,109.84278106689453,2.55924654006958,175.3232879638672
08:01:33,position_3,0.2935030162334442,0.3073291778564453,0.32815200090408325,109.3979721069336,2.988003730773926,175.5182342529297
08:01:36,position_4,0.49835318326950073,-0.001519591431133449,0.06192956864833832,-179.5780029296875,0.07948990166187286,89.42701721191406
08:01:38,position_5,0.4980975389480591,-0.00010151052265428007,0.007167309522628784,-179.63485717773438,-0.042147859930992126,89.91455078125
08:01:39,position_6,0.49763062596321106,-1.5778285160195082e-05,0.0618966668844223,-179.44024658203125,-0.039340391755104065,89.93450164794922
08:01:42,position_7,0.43896251916885376,0.19296422600746155,0.4476994574069977,90.59251403808594,-0.7145052552223206,149.82872009277344
08:01:44,position_1,0.2927158772945404,0.30844059586524963,0.3275470733642578,109.46968078613281,3.0209434032440186,175.6266326904297
08:01:46,position_2,0.2935957610607147,0.3967159688472748,0.2892712950706482,109.84235382080078,2.5334396362304688,175.4025421142578
08:01:48,position_3,0.29348987340927124,0.30731961131095886,0.32815665006637573,109.39847564697266,2.9873597621917725,175.52220153808594
08:01:51,position_4,0.4984305202960968,-0.001541770645417273,0.06201082468032837,-179.5935516357422,0.07953567057847977,89.42677307128906
08:01:53,position_5,0.49807867407798767,-0.00010556980851106346,0.007168188691139221,-179.62994384765625,-0.04167916998267174,89.91270446777344
08:01:54,position_6,0.49759528040885925,-2.19309440581128e-05,0.06187641620635986,-179.4332733154297,-0.03863319382071495,89.93416595458984
08:01:57,position_7,0.43896669149398804,0.1929568201303482,0.44771477580070496,90.5909423828125,-0.713654637336731,149.82656860351562
08:01:59,position_1,0.29271021485328674,0.3084409236907959,0.32753926515579224,109.47064971923828,3.02034068107605,175.62771606445312
08:02:01,position_2,0.29389458894729614,0.39639949798583984,0.28948643803596497,109.83565521240234,2.568560838699341,175.357177734375
08:02:03,position_3,0.2934885621070862,0.3073269724845886,0.3281642198562622,109.39744567871094,2.9878969192504883,175.5230712890625
08:02:06,position_4,0.49837997555732727,-0.0015060319565236568,0.06198829412460327,-179.5823974609375,0.08113539963960648,89.4310531616211
08:02:08,position_5,0.49805116653442383,-0.00010881004709517583,0.007159620523452759,-179.6241912841797,-0.041878193616867065,89.91256713867188
08:02:09,position_6,0.49759960174560547,-1.6434976714663208e-05,0.06186138093471527,-179.4346160888672,-0.039428483694791794,89.93408203125
08:02:12,position_7,0.43896788358688354,0.1929517388343811,0.4477035105228424,90.59257507324219,-0.715813934803009,149.82589721679688
08:02:14,position_1,0.2927130162715912,0.3084379732608795,0.3275395333766937,109.47071838378906,3.0212175846099854,175.62796020507812
08:02:16,position_2,0.29399019479751587,0.39647987484931946,0.28928887844085693,109.84838104248047,2.5530619621276855,175.33505249023438
08:02:18,position_3,0.2934807538986206,0.3073335289955139,0.3281551003456116,109.39888000488281,2.987679958343506,175.52423095703125
08:02:22,position_4,0.4982089102268219,-0.0015823185676708817,0.061849772930145264,-179.5494384765625,0.08710242807865143,89.42622375488281
08:02:23,position_5,0.4980676770210266,-9.52137925196439e-05,0.007161393761634827,-179.62777709960938,-0.04277418553829193,89.91309356689453
08:02:24,position_6,0.49761494994163513,-1.1847376299556345e-05,0.061874836683273315,-179.43768310546875,-0.039843395352363586,89.93415069580078
08:02:27,position_7,0.43891558051109314,0.19298964738845825,0.44767531752586365,90.59426879882812,-0.7179616689682007,149.8394317626953
08:02:30,position_1,0.2927042841911316,0.3084459900856018,0.3275296092033386,109.4711685180664,3.0190985202789307,175.62905883789062
08:02:31,position_2,0.2939918041229248,0.3964816927909851,0.2892857789993286,109.84835815429688,2.5522708892822266,175.3343505859375
08:02:33,position_3,0.29346534609794617,0.3073432743549347,0.32816118001937866,109.39767456054688,2.9869308471679688,175.5269012451172
08:02:37,position_4,0.4983469843864441,-0.0015559745952486992,0.06196466088294983,-179.57574462890625,0.08168058842420578,89.42572021484375
08:02:38,position_5,0.49809080362319946,-9.902783494908363e-05,0.007164627313613892,-179.63319396972656,-0.042123883962631226,89.91433715820312
08:02:39,position_6,0.49761831760406494,-1.1074873327743262e-05,0.06186653673648834,-179.43902587890625,-0.03980930894613266,89.93433380126953
08:02:42,position_7,0.43906646966934204,0.19285930693149567,0.4477326273918152,90.59203338623047,-0.7079573273658752,149.8006591796875
