Time,Movement,actuator_1,actuator_2,actuator_3,actuator_4,actuator_5,actuator_6
08:02:23,movement_7,359.9610900878906,344.0010681152344,75.22036743164062,0.0843505859375,300.0274658203125,359.5911865234375
08:02:25,movement_1,22.827392578125,347.7850341796875,91.331298828125,345.3280334472656,300.8079833984375,352.20172119140625
08:02:27,movement_2,36.40348815917969,336.9202575683594,85.58685302734375,350.35284423828125,314.7369384765625,350.22760009765625
08:02:28,movement_3,22.568115234375,347.79119873046875,91.3046875,345.3409729003906,300.620849609375,352.2347412109375
08:02:32,movement_4,7.5455780029296875,293.22674560546875,36.64337158203125,270.0034484863281,283.0137023925781,98.09640502929688
08:02:33,movement_5,7.6842041015625,287.98779296875,38.965118408203125,270.0805969238281,290.5322570800781,97.69439697265625
08:02:35,movement_6,7.6911773681640625,293.2987060546875,36.776153564453125,270.0935363769531,282.9927062988281,97.694580078125
08:02:38,movement_7,359.9606628417969,344.003173828125,75.21868896484375,0.0851898193359375,300.02362060546875,359.59417724609375
08:02:40,movement_1,22.823898315429688,347.78546142578125,91.32992553710938,345.3267822265625,300.80694580078125,352.20147705078125
08:02:42,movement_2,36.40251159667969,336.9201354980469,85.59353637695312,350.35284423828125,314.7434997558594,350.22760009765625
08:02:43,movement_3,22.571456909179688,347.79058837890625,91.3048095703125,345.34136962890625,300.619140625,352.2347412109375
08:02:47,movement_4,7.545989990234375,293.2427673339844,36.645599365234375,270.0024108886719,283.0130615234375,98.09640502929688
08:02:48,movement_5,7.6851806640625,287.99212646484375,38.9677734375,270.08123779296875,290.5477294921875,97.69482421875
08:02:50,movement_6,7.6916046142578125,293.299072265625,36.767913818359375,270.0928955078125,282.99334716796875,97.694580078125
08:02:53,movement_7,359.95843505859375,344.0102233886719,75.21966552734375,0.084564208984375,300.0295715332031,359.59307861328125
08:02:55,movement_1,22.825851440429688,347.7852478027344,91.32894897460938,345.32696533203125,300.80694580078125,352.2021179199219
08:02:57,movement_2,36.400146484375,336.92041015625,85.59213256835938,350.3524169921875,314.7432861328125,350.22760009765625
08:02:58,movement_3,22.567138671875,347.791259765625,91.30410766601562,345.3405456542969,300.61981201171875,352.2347412109375
08:03:02,movement_4,7.545440673828125,293.23858642578125,36.64616394042969,270.00048828125,283.01348876953125,98.0947265625
08:03:03,movement_5,7.6835174560546875,287.996826171875,38.96820068359375,270.0801696777344,290.54052734375,97.69482421875
08:03:05,movement_6,7.6911773681640625,293.2991943359375,36.77490234375,270.09332275390625,282.9912414550781,97.69439697265625
08:03:08,movement_7,359.9598388671875,344.00299072265625,75.21881103515625,0.0843505859375,300.0251159667969,359.59417724609375
08:03:10,movement_1,22.827255249023438,347.7850036621094,91.33102416992188,345.327392578125,300.8073425292969,352.20147705078125
08:03:12,movement_2,36.39958190917969,336.9205017089844,85.58978271484375,350.35113525390625,314.7362976074219,350.2278137207031
08:03:13,movement_3,22.571182250976562,347.79168701171875,91.30523681640625,345.3411865234375,300.61871337890625,352.2349853515625
08:03:17,movement_4,7.545989990234375,293.2426452636719,36.646728515625,269.998779296875,283.0132751464844,98.09640502929688
08:03:18,movement_5,7.6764068603515625,287.99676513671875,38.96568298339844,270.0797424316406,290.53564453125,97.69482421875
08:03:20,movement_6,7.6918792724609375,293.299072265625,36.77043151855469,270.092041015625,282.9931335449219,97.6939697265625
08:03:23,movement_7,359.9580078125,344.0027770996094,75.21966552734375,0.0843505859375,300.0321044921875,359.5911865234375
08:03:25,movement_1,22.824600219726562,347.78497314453125,91.33200073242188,345.325927734375,300.80712890625,352.201904296875
08:03:27,movement_2,36.399169921875,336.9202880859375,85.59466552734375,350.3515625,314.7403259277344,350.2271728515625
08:03:28,movement_3,22.560867309570312,347.7906188964844,91.30551147460938,345.33544921875,300.6299743652344,352.2347412109375
08:03:32,movement_4,7.54571533203125,293.23626708984375,36.644622802734375,269.99456787109375,283.0128479003906,98.09619140625
08:03:33,movement_5,7.68463134765625,287.9970397949219,38.96443176269531,270.08038330078125,290.5341491699219,97.69418334960938
08:03:35,movement_6,7.6903533935546875,293.29913330078125,36.781585693359375,270.0926818847656,282.9903869628906,97.69418334960938
08:03:38,movement_7,359.9562072753906,344.00347900390625,75.21978759765625,0.0843505859375,300.0348815917969,359.59161376953125
08:03:40,movement_1,22.824462890625,347.78564453125,91.332275390625,345.32720947265625,300.80712890625,352.20086669921875
08:03:42,movement_2,36.39888000488281,336.91998291015625,85.59576416015625,350.35198974609375,314.74200439453125,350.2273864746094
