time,error_vector
08:02:28,0.0013929021578345214
08:02:43,0.0013926041935464041
08:02:58,0.00139748403464334
08:03:13,0.0013920454871064185
08:03:28,0.001416323639249857
08:03:43,0.0013973381607273567
08:03:58,0.0014029581427084088
08:04:13,0.0014007217027477456
08:04:29,0.00141109313340808
08:04:44,0.0014005599154831804
08:04:59,0.0013901554976022117
08:05:14,0.001393774251438778
08:05:29,0.0013972576200552479
08:05:44,0.001389264704965448
08:06:00,0.0013940601529197337
08:06:15,0.0014020869315721125
08:06:30,0.0013960298415046654
08:06:45,0.0013874928201286776
08:07:01,0.0013803979631744684
08:07:16,0.001393833926428407
08:07:31,0.001385789703497205
08:07:47,0.0014006051160597016
08:08:02,0.0013945702782307435
08:08:17,0.0013973353782906984
08:08:33,0.0013877020925918357
08:08:48,0.001393407713269333
08:09:03,0.0014007802476620006
08:09:19,0.0013914517535234747
08:09:34,0.0013890760285594646
08:09:49,0.0013992887219721904
08:10:05,0.0013918798839703211
08:10:20,0.001390416345717821
08:10:35,0.0013998599743938502
08:10:51,0.001383980780506611
08:11:06,0.001395098525682112
08:11:21,0.0013805611758537556
08:11:37,0.0013963425340384576
08:11:52,0.0014041823488481996
08:12:08,0.0013828271791208862
08:12:23,0.0013853385012087115
08:12:39,0.001383115576237145
08:12:54,0.001388404599364358
08:13:10,0.0013908704135686633
08:13:25,0.0013914909462004886
08:13:41,0.0013859016331700326
08:13:56,0.0013884502474686155
08:14:12,0.001394192425363911
08:14:27,0.0013802720754585265
08:14:43,0.0013865956585474295
08:14:58,0.001376635785631776
08:15:14,0.0013874701595943944
08:15:29,0.0013838022522767472
08:15:45,0.0013820935101742204
08:16:01,0.0013952395812455978
08:16:16,0.0013896636412760032
08:16:32,0.0013809421426676538
08:16:47,0.0013931467708186364
08:17:03,0.0014138602836553582
08:17:18,0.0013867858370894518
08:17:34,0.0013883883010183604
08:17:50,0.0013970898050826238
08:18:05,0.001390237491077575
08:18:21,0.00141370148333586
08:18:36,0.0013853962790429139
08:18:52,0.0013958008309151236
08:19:08,0.0013865006969009136
08:19:23,0.0013865677285352727
08:19:39,0.0014058939505158371
08:19:55,0.0013872585402387196
08:20:10,0.0013958045113952012
08:20:26,0.0014128219228011977
08:20:42,0.0013903762252294725
08:20:57,0.0013950837453214323
08:21:13,0.0013957129082067916
08:21:29,0.0013866473871235205
08:21:44,0.0013901865046330286
08:22:00,0.0013879693907406666
08:22:16,0.0013964696287383194
08:22:32,0.0013986273209229216
08:22:47,0.0014168574802959795
08:23:03,0.0013954274468703988
08:23:19,0.0013951163225794704
08:23:34,0.0013994020833868056
08:23:49,0.00141314600065916
08:24:04,0.0014044307071853278
08:24:20,0.0013951224052853432
08:24:35,0.001399320731324228
08:24:50,0.0013955661987309323
08:25:06,0.0013978654336883622
08:25:21,0.0013911237917332137
08:25:36,0.0014054409848347164
08:25:51,0.001389857577443848
08:26:07,0.0013984051337772255
08:26:22,0.0014006733655162547
08:26:37,0.001381046524640838
08:26:52,0.00139209786492319
08:27:08,0.0013803658370618028
08:27:23,0.0013923841709004728
08:27:38,0.0013910980062852207
08:27:53,0.0013848668204441937
08:28:09,0.0013854670489743541
08:28:24,0.0014108986714974215
08:28:39,0.0013963272665674963
08:28:54,0.0013963361223888698
08:29:10,0.0013896683692465016
08:29:25,0.001388201597660543
08:29:40,0.0013974087622100895
08:29:55,0.0013923928878655906
08:30:11,0.0013757231299595335
08:30:26,0.0013803327910300596
08:30:41,0.0013781180847374556
08:30:56,0.0013821438299654488
08:31:12,0.00138018492933578
08:31:27,0.0013822507058901781
08:31:42,0.0013917330525126056
08:31:58,0.0013852072257640926
08:32:13,0.0013917534907662652
08:32:28,0.0014198419995438965
08:32:43,0.0013864010972798751
08:32:59,0.0013848011351430144
08:33:14,0.0013881996865614634
08:33:29,0.0013933352848343108
08:33:45,0.001400719992933036
08:34:00,0.0013949800612982483
08:34:15,0.0013915407997918431
08:34:31,0.0013959540901381307
08:34:46,0.0013988857553470567
08:35:01,0.0014020020476585696
08:35:17,0.0013968825653226352
08:35:32,0.0014004336835105765
08:35:47,0.0013968022098058406
08:36:03,0.0013994468053783998
08:36:18,0.0013997471960738145
08:36:33,0.0013949514033106398
08:36:49,0.0014012243114248629
08:37:04,0.0013947757582426664
08:37:19,0.0013982908067211278
08:37:35,0.0013950423736761076
08:37:50,0.0013912445903507778
08:38:06,0.0013988059730250847
08:38:21,0.00139878949204399
08:38:36,0.001390482962469416
08:38:52,0.0013891303229848196
08:39:07,0.001391457705118854
08:39:23,0.0013933343312121417
08:39:38,0.0013861268830891974
08:39:53,0.001391060999901944
08:40:09,0.0013867609608277356
08:40:24,0.0013869436363820368
08:40:40,0.001395118163405299
08:40:55,0.0013906322427577088
08:41:10,0.0013847923575618449
08:41:26,0.0013989538807587813
08:41:41,0.0013836239301774809
08:41:57,0.0014012267460745875
08:42:12,0.0013860073132119816
08:42:27,0.0013882655741340867
08:42:43,0.0013866879114095006
08:42:58,0.0013926398467196742
08:43:13,0.001391966888451142
08:43:29,0.0013842031398741046
08:43:44,0.0013922625850609869
08:44:00,0.0013923358092674766
08:44:15,0.0013915310230603348
08:44:30,0.0013924212406680578
08:44:46,0.0013908473498772565
08:45:01,0.001392285963091435
08:45:17,0.001392463823644354
08:45:32,0.0013864411527859408
08:45:48,0.0014039320243118465
08:46:03,0.0014024785934278023
08:46:18,0.0014052923928044316
08:46:34,0.0014016029044158981
08:46:49,0.0013877125097683767
08:47:05,0.0013881934625153197
08:47:20,0.0013858734167969998
08:47:36,0.0013907977227223935
08:47:51,0.0013961815023954222
08:48:07,0.001387438271816607
08:48:22,0.001393415742439164
08:48:37,0.0013952313197155982
08:48:53,0.001390030777913478
08:49:08,0.001395745816952672
08:49:24,0.001395069902597455
08:49:39,0.0014003742751728333
08:49:55,0.0013869714999101862
08:50:10,0.0013866728742279772
08:50:25,0.001388776969966362
08:50:41,0.0013948015623024442
08:50:56,0.0013947204949716658
08:51:11,0.0013884701580121972
08:51:27,0.0013870114608204322
08:51:42,0.0013873176933128656
08:51:57,0.0013967185000475133
08:52:13,0.0013822997975334508
08:52:28,0.0013930928905041343
08:52:43,0.0013940147570084506
08:52:59,0.0013915129735049038
08:53:14,0.0013985858207176901
08:53:29,0.0013893398624576024
08:53:45,0.0013988523515694367
08:54:00,0.0013931523938570656
08:54:15,0.0013956486497736652
08:54:31,0.0013872304014049459
08:54:46,0.0013912995745051684
08:55:01,0.0013848933398361415
08:55:17,0.0013932505179621063
08:55:32,0.0013892533813636711
08:55:47,0.0013944721727904173
08:56:03,0.0013925015275264786
08:56:18,0.001395681469032894
08:56:33,0.0013945531634811893
08:56:49,0.0013927520293956577
08:57:04,0.0013907295573337285
08:57:19,0.001398036231068715
08:57:35,0.0013957040357037947
08:57:50,0.001396605119226529
08:58:05,0.001400777541809286
08:58:21,0.001391671618839037
08:58:36,0.0013976850291785184
08:58:51,0.0013948333648430365
08:59:07,0.0013995786521871195
08:59:22,0.0013984829545939498
08:59:37,0.0014041976118750385
08:59:53,0.0013924100329952506
09:00:08,0.0013984659245649788
09:00:23,0.0013989215798462396
09:00:39,0.0014009340557805234
09:00:54,0.0013992802837711578
09:01:10,0.0013994727809802621
09:01:25,0.00140128181075005
09:01:40,0.0013974115492675905
09:01:56,0.0014004930988410992
09:02:11,0.0014043341706474824
09:02:26,0.0014024456542594287
09:02:42,0.0014008342532969955
09:02:57,0.0014040064924912303
09:03:12,0.0013926759221270305
09:03:28,0.0013940501797843447
09:03:43,0.0013949255628643797
09:03:59,0.001390662795919946
09:04:14,0.0013997395566562128
09:04:29,0.0013952453397157256
09:04:45,0.0013911624563998424
09:05:00,0.0013948930973554233
09:05:16,0.0013943315816736747
09:05:31,0.0014141433483923114
09:05:47,0.001392654660032972
09:06:02,0.0013992682262083337
09:06:18,0.0013866996479454323
09:06:33,0.001394087447351174
09:06:48,0.0013851912818885522
09:07:05,0.0013905131816562527
09:07:21,0.00138455464806585
09:07:37,0.0014023655880571573
09:07:53,0.001388982969387835
09:08:09,0.001394975620653971
09:08:24,0.0014004737971419355
09:08:40,0.001390283180577927
09:08:55,0.0013961693201032643
09:09:11,0.001403317872443407
09:09:26,0.001396296717130686
09:09:42,0.0013992529090944656
09:09:57,0.0013901891640166115
09:10:13,0.0013992597513855936
09:10:28,0.001387928641499252
09:10:44,0.0013949981634071025
09:10:59,0.0014050725412518615
09:11:15,0.0013962931915655638
09:11:30,0.0013949247529549422
09:11:46,0.001398315746227374
09:12:01,0.0014058485646119832
09:12:17,0.0013916781601547262
09:12:32,0.0013928073844810178
09:12:48,0.0013964856883931696
09:13:03,0.001388190639995823
09:13:19,0.001391087835693529
09:13:34,0.0013876517308150256
09:13:50,0.0013943120182303283
09:14:05,0.0013944478855575798
09:14:21,0.0013925421681473692
09:14:36,0.0013902723140652978
09:14:52,0.0013983844421408412
09:15:07,0.0014005955852342186
09:15:23,0.0013931758140143583
09:15:38,0.0013945157367136187
09:15:54,0.0013859525132191367
09:16:09,0.00139657960414902
09:16:25,0.0013916832546308827
09:16:40,0.0013981263190797827
09:16:56,0.001391195088133645
09:17:11,0.0013878531493580835
09:17:27,0.0013937532896793866
09:17:42,0.00140135897935715
09:17:58,0.0014073744563525142
09:18:13,0.0013923471476694463
09:18:29,0.001398980542925349
09:18:44,0.0014030741100656773
09:19:00,0.0013975180450193601
09:19:15,0.001406140122037783
09:19:31,0.0013926838738844273
09:19:46,0.0013988943981482372
09:20:02,0.001400769208954697
09:20:17,0.0013915989551645223
09:20:33,0.0013967803234597445
09:20:48,0.0013962117445556527
09:21:04,0.0013964851843553956
09:21:19,0.001402645126027377
09:21:35,0.0013985490772434632
09:21:51,0.001415353679922869
09:22:06,0.001396175387725019
09:22:22,0.0013914978349567097
09:22:37,0.0013931500566649467
09:22:53,0.001396171359928923
09:23:08,0.001409990230068433
09:23:24,0.0013932275928021005
09:23:39,0.001405315587575234
09:23:55,0.0013987315153034887
09:24:10,0.0013984502731665606
09:24:26,0.001400025584566673
09:24:41,0.0014004214345128662
09:24:57,0.0014029951853657351
09:25:12,0.0013958879769118122
09:25:28,0.0013968938448831866
09:25:43,0.0013940139832053148
09:25:59,0.001389179199324026
09:26:14,0.0013989000253846055
09:26:30,0.0013916541135923263
09:26:46,0.00140066716107119
09:27:01,0.0013903424036397912
09:27:17,0.001395236296182466
09:27:32,0.0014015631988877275
09:27:48,0.0013971714866526442
09:28:03,0.0014049021675007236
09:28:19,0.0014028954127040321
09:28:34,0.001395653379106388
09:28:50,0.0013995937125317573
09:29:06,0.001399832275091441
09:29:21,0.0013931233823690982
09:29:37,0.0013971067164759861
09:29:52,0.0013984724502956122
09:30:08,0.0013988275708422845
09:30:24,0.0013982724270997376
09:30:39,0.0013982861094932384
09:30:55,0.0013903027147888483
09:31:10,0.0013932737672201687
09:31:26,0.001395155156710096
09:31:42,0.0013969361230322583
09:31:57,0.00139703906585974
09:32:13,0.001398163915683142
09:32:29,0.0013906380998224212
09:32:44,0.0013996003377121737
09:33:00,0.0013927434992978894
09:33:16,0.0013957950499200848
09:33:31,0.0013920347485604407
09:33:47,0.0013950844163491437
09:34:03,0.001384720517907512
09:34:18,0.0014088410332690382
09:34:34,0.0013919445097263531
09:34:50,0.001397854694739694
09:35:05,0.001405030874258234
09:35:21,0.0013967510836895053
09:35:37,0.0013988711959556214
09:35:52,0.0014021111387423825
09:36:08,0.001401198221235154
09:36:24,0.0013963825692900988
09:36:40,0.0013993093694527523
09:36:55,0.0013970763277606124
09:37:11,0.0013907617994441091
09:37:27,0.0013951131995681783
09:37:42,0.0013896500813865686
09:37:58,0.0013934155129711977
09:38:14,0.001405082268008135
09:38:29,0.0014051443040072002
09:38:45,0.001396520646227807
09:39:01,0.0013956043206092166
09:39:16,0.0014088885456032818
09:39:32,0.0013938515295111328
09:39:48,0.0014109496012910362
09:40:04,0.0014049612203291114
09:40:19,0.0013974128099564316
09:40:35,0.0014053292949330553
09:40:51,0.0014012855560631991
09:41:06,0.001404691114926773
09:41:22,0.0013938187261071202
09:41:38,0.0013952482797346775
09:41:54,0.0013975200339399366
09:42:09,0.0013925502389817443
09:42:25,0.0013918693639786866
09:42:41,0.0013981381765376076
09:42:56,0.0013900237371609646
09:43:12,0.001391646388582731
09:43:28,0.0013938788754989774
09:43:43,0.001398686236080966
09:43:59,0.0013898117113102255
09:44:15,0.001394898162898215
09:44:30,0.0013861502838662257
09:44:46,0.001401780386231753
09:45:02,0.0013973124610354832
09:45:18,0.0013966103671197193
09:45:34,0.0014081761713052735
09:45:50,0.0013902911041763226
09:46:07,0.0013990505987262326
09:46:24,0.0013938756996949209
09:46:41,0.0014063548958025125
09:46:58,0.0014002741108901807
09:47:14,0.0014116078088268088
09:47:31,0.0014023017608311159
09:47:48,0.0014081268161630451
09:48:05,0.001402066888157169
09:48:22,0.001401362851223361
09:48:39,0.0013909668644679287
09:48:56,0.0014072676938310313
09:49:13,0.0014013447682679247
09:49:30,0.0014128102395028117
09:49:46,0.0013958361421891616
09:50:03,0.0014060406859288316
09:50:20,0.0013975558219512612
09:50:37,0.0013982437870450426
09:50:54,0.0014032813145837188
09:51:11,0.0014060161961361231
09:51:28,0.0014010856232192042
09:51:44,0.0013974497053363295
09:52:01,0.0014052465093301928
09:52:18,0.0013975340770558632
09:52:35,0.0013943276453744625
09:52:52,0.0013991833430019795
